"file_name","file_path","hash_md5","hash_sha1","hash_sha256","hash_sha384","hash_sha512","hash_ssdeep","signature_status","signature_status_message","signature_serial","signature_thumbprint","signature_issuer","signature_subject","meta_description","meta_original_filename","meta_product_name","meta_comments","meta_company_name","meta_file_version","meta_product_version","meta_language","meta_legal_copyright","meta_legal_trademarks","output","error","children"
"UserAccountBroker.exe","C:\WINDOWS\SysWOW64\UserAccountBroker.exe","2D2C266A56A626DE7D48E5DF9BDB1CB7","847263E1B043D7F67981C2C470A70549ECA827D7","51293D345F6B8A2980A2815D8AE3C0C72CB17C42CD3E077CD127981BE83D1236","817734491340F5576FE08CD3883C8F8F51E97D86906062621D3E000050261F3C1BA95CBD9D4A3F6B85177875C70E3F6A","8ED673EA1C0E52B7CF584A8DA4F822A57F5675168B770A0634FEBEB79D4DAB5F876F648C0060BB97DB4C71B5FF1A8BDEC5AEA642389DAAF64DD9D60FF9D17CDA","768:uawFZh2yUfKlnTQ4OFcQLUWeGxiMD6I/ioGBzPZWTjJBrXj1P3m:udh+fknTQ4OFcQ5eGporZWTjvpP","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","User Account Control Panel Host","UserAccountBroker.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"UserAccountControlSettings.exe","C:\WINDOWS\SysWOW64\UserAccountControlSettings.exe","C88891AC9FBC632FAC0ECB4D484D5798","1530DEAFBCBE901D9708F7ED6D886B4C47BCF8AB","F5EB8472B58452E0AE570C52F6D6418D6A25E5E7C4E3C3299586E84BB1FD2B4B","FC23ABB87DD06063E0CC242C587FA7F9230ACE15725E7B50E8C48C0307B82D08D0D842736FDFF22B8B6517778E608B11","EDABE71E8BE20820948588D4BBD8FBF6A3AE9086BF2A7C2A9FFE256FAA27313D69EDB27CA2B834D3E38B9DED7E6F18E6731A25C771C3BF291F5477AF1D694946","1536:Ml3rO5uQy5qar+vJrePojhB3y2lm751sNz0UCdkV/L72P:M5Ocka6cyc5K8","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","UserAccountControlSettings","UserAccountControlSettings.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"userinit.exe","C:\WINDOWS\SysWOW64\userinit.exe","A83702100F695127901004594BAF8E84","915600176F304363F04880110B978CB94FCC9F6C","AF1519BEC6ADBE3815D082002803FD0570058C324A51F5BE15194A058FF03275","4EC00E7A1073F8F096A4D2D05DF107B3F63DA23B3B6A993E15BE2F514F49174C73BF8E82F32A305675F58D94872A3B29","52F330626CD2755035DAAB0A7B4EA7E48DC8DB14CAE27326B043618A1C9A2E592BD51E7D983422BA0E734D59FF07C95A9DEFBB933584CBA4ECCC70395C39EA33","384:Uwo38oAephzq+dtPzq0zUQm9J7uEQN2VMQn7RgWbymWhBGy:Uj38k7zq+bLjBm9d5QN23nS5BT","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Userinit Logon Application","USERINIT.EXE","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"Utilman.exe","C:\WINDOWS\SysWOW64\Utilman.exe","DC1A0D56D2414A55308D8655503A6E56","7A850E82DFE931B7FE786649C1F7E059797F8A33","C90B74A19A4BA412F70734ECD5CB27B35E8383FAE1B15241842EA4D4AF8E205B","0FB4F258EB003F2453CCC464A9E7A7C3B277E836E30CB45A29907B8FFBD3B3A74851BDA7B4F2CC2CA6C3C2ACF932B815","39B85137118DB309F6FC6B32F563C37FF29B3C226B712633581CC1A14A0C8B6840B81343451C402F53D9488A29A8FD71D02F4A62F7D5E9BB7CDDB1605FCAE252","1536:odABSPFdvuSgfTWWjEuZ+6CIt9M4vpttqZ9mTfHzPlliSPTcqgoLSbgvVoZtnCYg:CaO4Szh38np+ZwTfrQn","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Utility Manager","utilman2.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.449 (WinBuild.160101.0800)","10.0.18362.449","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"verclsid.exe","C:\WINDOWS\SysWOW64\verclsid.exe","62DF4183B426B5B91A4662DEA1B8012A","86AFC4C63EE5F5300338B9365FCC88AFEF58EB85","29E65E002297C3E4358354965E062C3A4EB421A7A72C3E8E5AD9982B770AE16E","CE18A05DAA450654F7A6A68A68BBF8538AB34C5C6E23D3C6D1CC8EB13896F320618581FB7721E315EEF4FCF185C44B1F","09AC400D11E0C4894B1C7F40DC293193D69B5C0650375CEE69F4478B8361EE7B5B95C2B4DE992898F7E56050998DDB186B140B3C539C7B01B79372D260F1757E","192:/1kSl1oRrErsjucqEnDoD1MJVRAqnWnNW:tSmrsjucqEcDWJESWnNW","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Extension CLSID Verification Host","verclsid.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"verifiergui.exe","C:\WINDOWS\SysWOW64\verifiergui.exe","1FFDE5339B78158668EDF02922258208","FB3E8DFA6AA5026A56D2C9F56E91038FD941BA92","D098DAD3EBA6CEFA83D5E1FD855B00EB12407330A3FAAF3EA324B132DE0BB30D","66F124318A5875BC35E4B3311DFB9D86CAE1BB6382E82C9FE993537749DFDD44B6277DBC8A2FCF3BEADD692518CA8C88","B04DFD3951BCE6CF37C9A3D1D9D26A1745FC96E47F26CCEC3ED4828DF8DFD192FB71D6B459DC9B14EB3A6DC5A11CE8F45B93D22588FC8413E7354707C8F8B81B","3072:nAcJVIZen+Vcv2JBwwRBkBnRePnjp+z7zq2xk8RvoXD/Aq57Gi9yFmNEdnef4l2N:npG88g39O4l24apWcv","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Driver Verifier Manager","verifiergui.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"vulkaninfo-1-999-0-0-0.exe","C:\WINDOWS\SysWOW64\vulkaninfo-1-999-0-0-0.exe","30EEE2C73114645F611369A96BA6935A","985C890C5D16760070C2EC18B2D252B01165B02A","F63FF38FEEF9AB6B19EB234BFC8D3F2F3B6E2D1C7615CA85F236F91F05BC54C7","81C2AD042D2D5C85B2D921D02490B05D1D18160840573D3216AFB600A3A7E7907AC1A5070B970BE79820C1BB77D98804","02BC18DD2318C15EE7E2182D48269FA4C4D2D0F49C7F0C74272336F31CFD73642C1CB770B5BB999019703A9A117BD703411BE0D94157BDA2B453A79BB27B9528","3072:OgW3xaAatQEFc5riL/hetFVYJMYpr7xQgQMOTVZYZ1:xW3xaAatrFQ0pekX0fYj","0","Signature verified.","330000006D9DA53E87009D334900000000006D","5FB840AB811BC4BAB5C3B996FB2CC426CCC99449","CN=Microsoft Windows Third Party Component CA 2012, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows Hardware Compatibility Publisher, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Vulkan Info",,"Vulkan Runtime",,,"1.1.82.0","1.1.82.0","English (United States)","Copyright (C) 2015-2018",,"
vulkaninfo - Summarize Vulkan information in relation to the current environment.

USAGE: C:\WINDOWS\SysWOW64\vulkaninfo-1-999-0-0-0.exe [options]

OPTIONS:
-h, --help            Print this help.
--html                Produce an html version of vulkaninfo output, saved as
                      ""vulkaninfo.html"" in the directory in which the command is
                      run.
-j, --json            Produce a json version of vulkaninfo output to standard
                      output.
--json=<gpu-number>   For a multi-gpu system, a single gpu can be targetted by
                      specifying the gpu-number associated with the gpu of 
                      interest. This number can be determined by running
                      vulkaninfo without any options specified.

",,
"vulkaninfo.exe","C:\WINDOWS\SysWOW64\vulkaninfo.exe","30EEE2C73114645F611369A96BA6935A","985C890C5D16760070C2EC18B2D252B01165B02A","F63FF38FEEF9AB6B19EB234BFC8D3F2F3B6E2D1C7615CA85F236F91F05BC54C7","81C2AD042D2D5C85B2D921D02490B05D1D18160840573D3216AFB600A3A7E7907AC1A5070B970BE79820C1BB77D98804","02BC18DD2318C15EE7E2182D48269FA4C4D2D0F49C7F0C74272336F31CFD73642C1CB770B5BB999019703A9A117BD703411BE0D94157BDA2B453A79BB27B9528","3072:OgW3xaAatQEFc5riL/hetFVYJMYpr7xQgQMOTVZYZ1:xW3xaAatrFQ0pekX0fYj","0","Signature verified.","330000006D9DA53E87009D334900000000006D","5FB840AB811BC4BAB5C3B996FB2CC426CCC99449","CN=Microsoft Windows Third Party Component CA 2012, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows Hardware Compatibility Publisher, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Vulkan Info",,"Vulkan Runtime",,,"1.1.82.0","1.1.82.0","English (United States)","Copyright (C) 2015-2018",,"
vulkaninfo - Summarize Vulkan information in relation to the current environment.

USAGE: C:\WINDOWS\SysWOW64\vulkaninfo.exe [options]

OPTIONS:
-h, --help            Print this help.
--html                Produce an html version of vulkaninfo output, saved as
                      ""vulkaninfo.html"" in the directory in which the command is
                      run.
-j, --json            Produce a json version of vulkaninfo output to standard
                      output.
--json=<gpu-number>   For a multi-gpu system, a single gpu can be targetted by
                      specifying the gpu-number associated with the gpu of 
                      interest. This number can be determined by running
                      vulkaninfo without any options specified.

",,
"w32tm.exe","C:\WINDOWS\SysWOW64\w32tm.exe","F314879F9C86A478D321FABDE0CC8FD1","83EA84B0CCC2E6A726EE3325AC9A96399793B657","61009645625A99E7C2B2DCEF4F77F7FF3C8894D43D4D9A856082E14C1A52780F","F61417060AF33913B9DE8323264E600BAB36A45EA62C117FE1C44DE9014F718764DD3FDAC5DECFC5261C4F8ECD12D43D","6DFB34681A8E3D4A20B1AF0BA457FE3700E994520153303A4B1329851B930AAE31B4FA2BBCD712CDAD3DFB2FB8F0EBA44A2EE1A314362AEA1575BFC10B98FBF4","1536:IkYpn6hGFOkvhHnFj8amgcwg9HjcmnAldBF1zf5QZgXoPpZsUy7:IN6hGFfhtL2QmnAldBFpf5QZsoRZvy7","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Windows Time Service Diagnostic Tool","w32time.dll","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,"w32tm [/? | /register | /unregister ]
  ? - this help screen.
  register - register to run as a service and add default
    configuration to the registry.
  unregister - unregister service and remove all configuration
    information from the registry.

w32tm /monitor [/domain:<domain name>]
               [/computers:<name>[,<name>[,<name>...]]]
               [/threads:<num>] [/ipprotocol:<4|6>] [/nowarn]
  domain - specifies which domain to monitor. If no domain name
    is given, or neither the domain nor computers option is
    specified, the default domain is used. This option may be
    used more than once.
  computers - monitors the given list of computers. Computer
   names are separated by commas, with no spaces. If a name is
    prefixed with a '*', it is treated as an AD PDC. This option
    may be used more than once.
  threads - how many computers to analyze simultaneously. The
    default value is 3. Allowed range is 1-50.
  ipprotocol - specify the IP protocol to use. The default is
    to use whatever is available.
  nowarn - skip warning message.

w32tm /ntte <NT time epoch>
  Convert a NT system time, in (10^-7)s intervals from 0h 1-Jan 1601,
  into a readable format.

w32tm /ntpte <NTP time epoch>
  Convert an NTP time, in (2^-32)s intervals from 0h 1-Jan 1900, into
  a readable format.

w32tm /resync [/computer:<computer>] [/nowait] [/rediscover] [/soft]
  Tell a computer that it should resynchronize its clock as soon
  as possible, throwing out all accumulated error statistics.
  computer:<computer> - computer that should resync. If not
    specified, the local computer will resync.
  nowait - do not wait for the resync to occur;
    return immediately. Otherwise, wait for the resync to
    complete before returning.
  rediscover - redetect the network configuration and rediscover
    network sources, then resynchronize.
  soft - resync utilizing existing error statistics. Not useful,
    provided for compatibility.

w32tm /stripchart /computer:<target> [/period:<refresh>]
    [/dataonly] [/samples:<count>] [/packetinfo] [/ipprotocol:<4|6>] [/rdtsc]
  Display a strip chart of the offset between this computer and
  another computer.
  computer:<target> - the computer to measure the offset against.
  period:<refresh> - the time between samples, in seconds. The
    default is 2s
  dataonly - display only the data, no graphics.
  samples:<count> - collect <count> samples, then stop. If not
    specified, samples will be collected until Ctrl-C is pressed.
  packetinfo - print out NTP packet response message.
  ipprotocol - specify the IP protocol to use. The default is 
    to use whatever is available.
  rdtsc - display the TSC values and time offset data in CSV format.
    The output displays TSC and FILETIME values captured before the 
    NTP request is sent, TSC value after an NTP response is received
    along with NTP roundtrip and time offset values.


w32tm /config [/computer:<target>] [/update]
    [/manualpeerlist:<peers>] [/syncfromflags:<source>]
    [/LocalClockDispersion:<seconds>]
    [/reliable:(YES|NO)]
    [/largephaseoffset:<milliseconds>]
  computer:<target> - adjusts the configuration of <target>. If not
    specified, the default is the local computer.
  update - notifies the time service that the configuration has
    changed, causing the changes to take effect.
  manualpeerlist:<peers> - sets the manual peer list to <peers>,
    which is a space-delimited list of DNS and/or IP addresses.
    When specifying multiple peers, this switch must be enclosed in
    quotes.
  syncfromflags:<source> - sets what sources the NTP client should
    sync from. <source> should be a comma separated list of
    these keywords (not case sensitive):
      MANUAL - sync from peers in the manual peer list
      DOMHIER - sync from an AD DC in the domain hierarchy
      NO - sync from none
      ALL - sync from both manual and domain peers 
  LocalClockDispersion:<seconds> - configures the accuracy of the
    internal clock that w32time will assume when it can't acquire 
    time from its configured sources.  
  reliable:(YES|NO) - set whether this machine is a reliable time source.
    This setting is only meaningful on domain controllers.  
      YES - this machine is a reliable time service
      NO - this machine is not a reliable time service
  largephaseoffset:<milliseconds> - sets the time difference between 
    local and network time which w32time will consider a spike.  

w32tm /tz
  Display the current time zone settings.

w32tm /dumpreg [/subkey:<key>] [/computer:<target>]
  Display the values associated with a given registry key.
  The default key is HKLM\System\CurrentControlSet\Services\W32Time
    (the root key for the time service).
  subkey:<key> - displays the values associated with subkey <key> 
    of the default key.
  computer:<target> - queries registry settings for computer <target>.

w32tm /query [/computer:<target>] 
    {/source | /configuration | /peers | /status} 
    [/verbose]
  Display a computer's windows time service information.
  computer:<target> - query the information of <target>. If not
    specified, the default is the local computer.
  source: display the time source.
  configuration: display the configuration of run-time and where 
    the setting comes from. In verbose mode, display the undefined 
    or unused setting too.
  peers: display a list of peers and their status.
  status: display windows time service status.
  verbose: set the verbose mode to display more information.

w32tm /debug {/disable | {/enable /file:<name> /size:<bytes> /entries:<value>
    [/truncate]}}  
  Enable or disable local computer windows time service private log.
  disable: disable the private log.
  enable: enable the private log.
    file:<name> - specify the absolute filename.
    size:<bytes> - specify the maximum size for circular logging.
    entries:<value> - contains a list of flags, specified by number and
      separated by commas, that specify the types of information that 
      should be logged. Valid numbers are 0 to 300. A range of numbers 
      is valid, in addition to single numbers, such as 0-100,103,106. 
      Value 0-300 is for logging all information.
  truncate: truncate the file if it exists.

w32tm /leapseconds /getstatus [/verbose]
  Display the status of leap seconds on the local machine.
  verbose: Set the verbose mode to display more information.
",,
"waitfor.exe","C:\WINDOWS\SysWOW64\waitfor.exe","4957D8FD62C3F47F3CBBF4BF33B5A82D","34D19F22C89ACFAAEAFD3A828E119FF18B715FA7","DAAA464B6DB46DBD0B81329F563993736A8F92C590716AA2C65DC5593D8F9034","7B2B0C5CFE3451A84238C68CEBF5E1F0BECD9C0A3618E867A8926F9F222446B1AC9EC786648FB552206545A7C8BCFA70","41FFDFED2B435C871F6E71AC8F01F40B0B064DAD9E8EF30B6717A46255A26A72BDFAB08AA93F1ED456C75C21DD66F49CB90AEB03EEA1AEAA531F3B79D3BB15AE","768:fIHaIW5dWEwe+LofdLadiVfp4wQhHuawisNxLApk+e:fIHaIWFeLiFadidzQhOaw1xQk","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","waitfor - wait/send a signal over a network","waitfor.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,"
WaitFor has two ways of working: 

Syntax 1: to send a signal
    WAITFOR [/S system [/U user [/P [password]]]] /SI signal

Syntax 2: to wait for a signal
    WAITFOR [/T timeout] signal 

Description:
    This tool sends, or waits for, a signal on a system. When /S is not
    specified, the signal will be broadcasted to all the systems in a
    domain. If /S is specified, then the signal will be sent only
    to the specified system.

Parameter List:
    /S     system         Specifies remote system to send signal to.

    /U     [domain\]user  Specifies the user context under which
                          the command should execute.

    /P     [password]     Specifies the password for the given user context.

    /SI                   Sends the signal across the net to waiting machines

    /T     timeout        Number of seconds to wait for signal. Valid range
                          is 1 - 99999. Default is to wait forever for signal.

    signal                The name of the signal to wait for or to send.

    /?                    Displays this help message.

    NOTE: A system can wait for multiple unique signal names.
    The signal name cannot exceed 225 characters and cannot
    contain characters other than a-z, A-Z, 0-9 and ASCII 
    characters in the range 128-255.

Examples:
    WAITFOR /?
    WAITFOR SetupReady 
    WAITFOR CopyDone /T 100 
    WAITFOR /SI SetupReady 
    WAITFOR /S system  /U user /P password /SI CopyDone
","ERROR: The signal cannot contain characters other than a-z, A-Z, 0-9 
and ASCII characters in the range 128-255.
","conhost.exe"
